HGNC	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38	S39	S40	S41	S42	S43	S44	S45	S46	S47	S48	S49	S50	S51	S52	S53	S54	S55	S56	S57
F12	1.414827	4.008829	5.44383	3.70423	5.131531	2.961081	3.650355	4.146148	1.547378	4.452528	3.941548	4.968824	5.72009	6.731902	2.109346	3.40774	4.761127	5.096076	6.122756	2.993176	3.880961	2.45615	5.369591	5.362048	4.468118	5.894983	3.3194	5.103923	3.332695	3.174278	4.18059	5.895284	3.391776	1.750319	2.120288	1.026239	1.833906	1.171573	1.037614	2.692753	3.576248	1.336338	2.757094	2.247826	3.015822	0.54458	1.568197	-0.3369316	0.6088445	3.186079	1.590434	0.2129511	1.029583	2.519988	0.9219391	2.39863	-0.9725708
TOP2A	1.308978	5.719624	9.155408	1.847741	2.993297	3.736716	5.877082	2.956001	3.869243	3.034775	3.032165	9.443814	2.091877	8.289754	6.952782	5.013013	4.017186	4.661607	5.328073	5.951131	7.105573	1.505851	7.295486	5.646043	5.650762	5.131494	2.910178	3.892177	2.358049	4.57538	7.663248	7.945112	4.109168	4.340919	4.236249	0.885545	-0.28362	-0.3051091	0.406982	4.834337	8.471055	3.916281	4.928964	1.871168	1.011385	0.5180173	3.301631	2.093643	3.849604	3.270204	2.385864	3.308278	0.1323661	1.341863	5.139127	3.245681	0.3876822
USP29	0.575952	1.168453	0.3846351	0.4430028	0.3161118	1.155155	0.1539701	0.559492	0.3468678	0.5330479	0.01030314	0.4116023	-0.02942546	1.371296	0.2560263	0.5432079	0.3302718	0.04624433	0.3032635	0.4674029	0.1441274	-0.2198667	0.5336039	0.4893683	0.1950341	-0.1093738	0.2167889	0.390675	0.3438221	0.09008896	0.4032158	0.3140767	1.024148	1.553146	1.444651	1.379053	1.21949	2.502278	1.901681	1.582597	0.9139115	-0.09757545	0.2811543	2.867833	1.243817	2.229887	0.7538862	0.5651555	2.552826	1.702527	1.630583	0.3054246	2.493263	0.5536985	1.404943	2.498793	1.096006
GRSF1	5.712282	6.110142	5.32324	6.551969	6.523827	6.684382	6.985662	7.323844	6.059174	6.901782	5.092958	5.987456	5.653344	5.200684	6.340764	5.560045	5.629955	7.142712	5.042527	5.214573	5.120113	5.892167	6.295693	4.991465	5.384105	5.823579	6.178046	6.877889	6.108877	5.962232	5.638164	6.145279	6.895319	6.342794	7.408875	6.691625	6.266196	7.505566	5.239647	6.853006	5.523963	7.019108	6.638066	5.730906	7.75178	4.81239	8.221187	8.24945	6.24525	6.424147	6.824772	6.702005	5.990748	7.878588	5.221758	6.734556	6.669412
ANGPTL3	3.186866	0.8461429	-0.1512942	-0.09951013	0.6391375	5.465572	3.472575	2.542192	0.2831476	1.492277	-0.2838461	0.2185068	0.1401709	-0.3395592	0.5295753	0.7148074	0.5577971	2.797527	0.3372147	0.4052844	-0.1247722	1.591073	-0.3810943	0.6935121	-0.4144822	-0.2724285	-0.3121392	2.893522	0.6217414	-0.03246423	-0.2805605	-0.3222979	3.31487	2.189889	2.157694	3.996868	5.028751	4.01978	1.983335	2.92106	1.068835	5.75754	2.156597	2.110959	2.142938	1.854927	5.851687	2.977449	2.999061	1.877231	2.42208	0.104967	4.809665	0.2120875	1.895358	2.460018	0.9637371
PEMT	5.211475	4.384786	7.779878	9.430287	8.238922	9.783536	7.169521	7.591706	6.239215	6.781302	7.048963	8.163051	10.88681	9.177163	5.675644	6.856217	6.067572	10.43825	6.636895	9.090013	8.005559	6.264554	5.909947	5.59255	5.396263	8.183635	8.786908	8.73598	5.533434	4.729352	7.097249	4.41678	4.592274	6.479879	7.074888	7.453808	4.348851	-0.5230575	5.798821	6.337211	3.904342	6.942544	7.124757	6.421304	8.391067	5.825791	8.705932	7.596321	6.470613	6.629712	5.485767	4.201865	7.011257	8.1281	3.921503	7.709336	2.743063
POSTN	4.439357	7.582118	5.808121	2.434383	6.451659	5.025211	5.983865	9.030933	7.607618	7.298413	6.271106	2.889425	1.850618	6.861466	6.570934	7.278363	8.469459	5.57273	6.377319	5.55219	4.566529	3.494368	5.387908	2.512347	2.130914	1.22448	6.840261	7.316023	5.100762	6.002549	4.52797	4.240104	4.956348	8.226114	7.106198	3.096384	2.518942	6.406588	0.5728494	7.970665	7.57148	2.395238	8.213826	6.67064	7.164509	6.162696	7.577611	7.648034	8.714897	6.303375	8.1526	0.9682472	1.983741	1.841378	8.979283	8.621939	6.421585
FKBP11	5.344844	7.571458	5.177333	6.766484	8.786673	8.277542	8.036543	6.268632	4.27857	8.611365	5.891579	2.808226	6.322622	6.490851	7.999604	5.13601	7.444819	10.35408	5.192486	8.386247	5.58916	5.245992	6.165263	4.684278	7.195697	9.021776	4.114984	8.996915	5.660619	5.873989	8.688216	6.804806	8.762193	5.427741	8.41033	4.072357	7.350827	6.349767	5.485414	9.365714	3.039261	7.398986	5.896528	6.908366	6.008211	4.951341	7.002797	6.095857	6.278164	5.49289	6.204763	9.317911	6.527082	7.270292	3.47144	7.564985	6.100742
CLDN10	-0.4435129	7.39463	0.3492613	0.01347893	-0.2881615	1.252321	3.850018	0.3528606	0.3177995	0.7233871	6.350784	0.6662095	-0.1642471	-0.363646	0.04578678	-0.2578025	5.007629	1.189257	6.106292	4.164218	-0.1453547	-0.2701897	2.405294	-0.5849514	-0.02568432	0.6397222	2.480567	1.45283	0.7986178	0.007001046	5.527535	2.510558	-1.082584	-1.122494	2.896714	3.686741	0.5889797	1.149086	-0.8744085	0.09875117	0.5050395	-0.05542821	1.014399	-0.8004759	0.2263079	0.9046507	-0.4549652	-0.3424722	-0.8891004	-0.7711	1.178192	0.5891943	-1.134631	-0.8768919	-1.185977	0.2879985	-0.129235
ACVR1B	5.128482	4.24602	2.861188	5.42194	4.666158	3.017602	5.178365	3.640433	3.242206	3.734079	3.543447	3.105516	5.03298	1.550621	2.195533	3.650773	2.788716	3.873064	3.734538	3.171847	3.764327	5.594349	4.981084	4.371838	2.562897	3.435168	3.437562	3.678692	3.838146	3.00333	3.483785	4.361086	4.569126	3.849254	4.613257	4.89111	4.174413	3.069725	5.035268	4.496098	1.759057	3.381121	4.767798	2.017663	1.888561	2.883537	3.192502	3.167813	4.21272	2.911677	1.902575	4.671344	1.503778	6.026359	4.592849	3.111209	5.127021
ADAMTS7	1.037828	1.106788	2.546308	1.238951	1.134086	1.174928	1.526077	1.757678	1.615106	0.5914592	0.9038658	0.8708709	1.37094	2.496822	1.128589	1.764224	2.163221	2.345265	4.424307	1.976881	0.3109125	1.035321	2.150434	6.39517	2.83248	0.8217762	0.1600384	0.8358504	1.53868	1.427853	0.4437115	0.9065417	-0.5330736	0.8492576	0.2085717	-0.3520783	-0.5702283	-1.126861	-1.039679	0.3483419	0.4732546	0.2495024	1.006219	1.237272	0.1329459	1.312698	0.1591521	2.259684E-05	1.494995	-0.1882596	-0.318002	-0.1058614	0.2115987	-0.2862332	2.432483	1.008537	0.2867838
CLPS	0.1233155	10.22565	3.818517	2.031446	2.962243	2.315861	7.430569	1.148097	3.79046	0.833797	6.296393	2.876018	3.720253	4.619146	0.173231	-0.4646418	13.10344	4.851416	0.5429113	3.860202	4.143498	3.76785	3.863745	1.450024	2.596654	9.809993	4.627769	2.428917	4.159516	4.67508	13.88544	4.517047	1.562679	-0.8823396	1.19287	2.883359	1.405458	2.155386	1.328096	-0.6254605	-1.048551	1.281639	1.183457	0.110017	-1.262045	3.326264	0.8027408	1.130941	-0.6394916	-0.5811682	4.069763	0.6538862	-0.8476825	0.2248095	2.314168	4.047649	1.353133
TMPRSS4	1.553794	0.02937157	3.641145	0.406513	-0.1717683	-0.01917156	-0.2069054	-0.08684918	0.03700833	0.3039884	3.563912	4.138041	-0.00331261	0.3877542	0.2867654	5.924498	0.1543538	0.6903262	1.847876	0.4248006	5.458052	-0.03667536	-0.1443454	0.4154317	0.1311672	7.461825	0.5619785	0.07485516	-0.07981083	7.155971	0.07920076	-0.05767791	0.04916908	0.02088134	0.6318981	0.1189814	0.3498721	1.346373	1.046845	0.6057855	0.2117014	-0.5611888	0.1737431	1.207966	0.2205398	0.8518688	0.5473196	0.8423494	0.8854378	0.2484849	1.21571	-0.1642574	1.33795	0.0479063	1.522993	1.18095	0.8333078
CASP1	3.488948	2.740034	3.340575	2.498754	2.142744	1.291407	1.984018	2.217883	5.563258	3.526858	3.971324	2.003686	2.178969	4.094402	7.109755	3.014523	5.208031	2.485728	2.568119	5.494158	2.789765	3.053864	2.437546	2.44029	4.444476	8.132185	1.805636	2.494027	1.84711	6.473287	2.233167	2.280527	2.206737	3.041914	4.062643	2.65037	1.366145	1.166523	2.180168	2.001591	1.948521	1.50745	3.296244	2.114456	2.339787	2.776471	1.468648	2.434458	2.794655	1.981309	2.610286	1.820142	2.459815	2.338508	3.830877	0.7715913	2.498088
IFI44	6.006351	3.547229	3.763099	3.630337	3.024085	5.020453	3.84491	2.793198	4.717263	4.199559	4.488141	2.087228	2.982527	3.353144	7.201943	6.261037	6.588941	2.828092	6.84299	5.463164	3.972694	5.439486	4.723989	7.949942	6.967944	4.798275	3.117719	3.491271	3.241741	8.918074	6.20205	3.150244	3.299525	3.613255	4.329214	3.329421	2.731566	3.039579	3.994283	2.883372	2.464342	2.360268	4.431958	2.42817	2.831929	4.114545	1.592307	2.1558	4.17269	2.96349	3.328385	1.177301	2.731202	2.520143	1.841106	1.598679	2.966927
LOXL4	1.012306	1.058528	1.346696	0.9947741	1.091206	6.709083	2.057906	7.051239	0.7843215	6.702964	4.094897	2.25464	0.07630341	3.040057	3.496976	0.866693	3.490441	4.202906	0.2377667	1.965799	2.533103	0.827497	1.423567	2.20001	3.681117	2.543395	0.7744595	3.533886	-0.009982786	2.468253	1.502629	1.489853	-0.05893228	1.140934	1.819663	1.228533	-0.4125299	3.816905	-0.4172436	2.799564	2.53792	4.034212	3.23103	3.898988	6.352219	4.331417	4.853001	2.95581	0.3678387	2.081878	4.746192	-0.4874991	4.364882	-0.113244	-0.253377	0.3947593	0.616438
CUZD1	0.9608474	9.20623	2.209996	1.757169	0.8135766	1.254779	1.238059	1.653294	2.359853	-0.05394398	2.614536	2.880794	0.7190251	2.87027	1.485556	1.923194	6.418468	1.18008	2.228614	2.863257	2.09759	0.8488215	0.4577217	2.408161	1.160948	2.485688	2.246548	0.6396477	2.433226	1.566003	2.388894	1.744616	0.306679	-0.2197297	1.014382	1.076479	-0.1032499	0.1466528	-0.09898911	0.5344366	0.8241231	0.3546498	-0.8892517	0.4518237	0.01452662	1.03305	-0.2565734	-0.6842804	-0.8803296	-0.2387546	1.962339	-0.2569311	0.2484659	-0.3060205	1.110241	1.148326	0.5369308
PLCE1	1.004224	2.264029	2.020513	1.082772	1.734165	3.215857	3.720538	4.119356	1.117518	2.916287	1.177213	1.307256	1.984052	2.789936	0.8654771	2.907706	2.800477	3.430073	2.315178	2.259257	1.806799	0.8291972	2.439806	2.480024	1.532253	1.830219	1.795938	3.540094	2.982536	2.506982	2.454683	1.456128	1.87059	3.465485	3.633217	2.027739	1.582011	3.08688	2.843332	2.7547	2.724145	2.533242	3.038678	3.585691	3.666313	5.010177	4.374924	5.066423	3.021828	2.692166	2.949408	1.532374	4.913269	0.984865	2.363827	3.036395	3.850747
RBP4	0.2827237	2.8618	5.386676	10.69697	4.004364	1.257652	7.095642	1.636524	3.106671	0.3875321	6.801196	4.132129	12.62264	1.517765	1.899484	2.279656	5.725156	1.444028	4.863795	3.647329	4.831912	5.734741	1.868139	5.65614	5.712475	3.46583	2.519134	0.7838756	0.3748693	2.714672	2.030826	1.490299	2.611843	0.5513402	4.125008	5.464197	-0.7466079	-1.126861	-0.7291714	-0.8497569	0.1375737	4.158535	3.754131	-0.8750599	-1.120415	1.868911	-0.01501569	-0.7135309	1.977918	-1.160099	0.0575111	-1.252738	-1.320225	-0.6519064	-0.9192497	-1.264936	5.492791
HERC5	2.394171	1.41116	4.052951	2.133696	2.247623	3.697721	4.166147	2.104702	2.568661	3.276133	1.30656	4.113179	3.281274	0.9665341	3.2614	1.804097	2.545556	2.889055	3.755876	1.930284	1.814438	2.280197	2.855012	3.722862	3.565152	2.012613	1.408724	2.913575	1.877059	5.017761	2.437625	2.534469	1.476885	3.52391	4.525907	3.829615	2.063022	3.323816	3.462507	3.613876	4.131089	4.840804	3.113091	3.625863	5.453189	3.375531	4.45107	4.858196	2.842942	3.33369	5.036758	4.375209	3.674623	3.987931	1.901488	3.448561	2.552006
NAAA	4.648582	4.517085	6.146366	6.804795	6.280009	5.778774	4.841532	4.013479	4.996242	6.13619	4.916697	5.184018	7.248111	2.227444	6.105941	4.296405	4.295374	7.238774	4.210402	3.573868	5.214699	5.034165	5.148873	4.478491	3.98637	4.232923	5.423165	7.596077	3.979722	5.421904	5.087513	4.167771	6.319342	5.283363	7.966088	4.018235	5.242925	4.353262	6.836195	6.059724	5.742224	7.980482	6.812757	5.53833	4.761804	4.170612	6.009531	6.152472	5.798848	4.561458	5.954273	4.327574	5.274051	6.918003	3.92218	5.226301	3.804666
LEF1	1.754313	2.550106	4.998266	2.407582	2.448141	2.934491	2.198396	2.857478	3.356763	2.211605	3.042934	2.608777	1.728065	6.770341	2.759943	7.295016	4.323783	1.861863	1.847331	6.504024	1.900748	1.938774	2.49573	2.338578	3.990066	1.637462	1.945173	2.014858	1.781257	5.878744	2.446887	1.248001	1.439945	3.893904	3.830153	0.9965047	2.048042	2.206664	2.36073	2.256684	1.450726	0.4368899	3.564326	1.385662	1.771985	3.684648	1.293981	1.13766	3.535478	2.397994	1.109228	0.1495097	1.809955	0.4289067	2.686691	1.279099	1.721843
TAPBPL	5.604886	4.516223	4.635984	7.134271	7.126674	6.549682	5.536621	6.764197	4.644471	6.842411	6.068981	5.013589	6.609564	5.45929	6.504112	4.002446	5.618719	7.841377	3.780201	6.754363	5.551563	5.434057	4.896566	3.96689	4.601141	7.93014	4.913505	6.600613	5.348209	6.054015	7.857362	3.21604	5.846261	4.188959	5.202987	3.557516	4.741819	5.037813	5.317938	6.550983	2.805202	6.005362	4.790637	5.682982	4.970307	3.79729	4.799188	4.143847	5.542013	5.5049	4.946209	4.252019	5.16623	4.689406	3.653178	4.49986	4.34086
RAB20	4.26002	4.309955	2.620526	2.350916	5.267568	2.998031	4.342961	4.13247	2.108146	3.250648	4.491706	5.391058	2.692624	5.544658	6.057226	4.305628	4.301478	4.607052	3.845037	5.298019	4.699887	3.58886	3.658671	2.883469	4.785286	6.227486	2.345341	4.564722	4.046283	5.360055	3.506029	3.779843	3.488652	3.374111	4.126851	1.560399	4.291613	3.16465	2.557538	3.691779	2.140993	3.33716	3.596348	3.09041	4.217411	3.110851	3.851948	4.161131	3.002014	4.147484	4.207522	2.183521	3.135248	5.311809	0.4255528	2.945489	1.068624
ARRDC4	3.9108	3.452918	2.604379	5.410451	4.540955	5.293846	5.95211	4.98936	1.697778	5.126973	3.441587	0.4343007	5.901574	2.129104	2.914761	2.635506	3.648117	4.712716	2.093017	2.074455	3.940159	4.441317	2.673277	2.533601	3.576154	3.034339	3.038801	5.342787	5.536243	4.0704	6.680972	2.855572	4.299064	6.889582	4.394251	2.879943	4.874023	-0.6245484	3.123329	5.222698	3.800972	3.456501	5.945347	5.375538	7.42638	5.152647	7.291621	5.981513	3.416326	6.113619	6.943626	3.004285	6.275347	4.684461	1.940422	6.93982	3.453777
PIF1	1.909445	5.300019	4.855158	0.8590753	1.419814	1.96444	2.396979	2.062757	1.628267	1.256199	1.936063	5.474561	0.4426944	3.27594	4.369562	3.426309	2.363844	1.760179	5.163586	2.928341	3.795665	0.5903884	5.103229	5.559586	4.718401	1.780178	2.378726	1.337181	1.240595	3.189564	2.959929	6.327628	0.4393946	1.815225	1.326592	1.234496	0.2273986	1.507969	1.193071	1.698127	3.08498	0.3683352	0.8801819	1.70889	1.510458	1.231494	0.8570717	1.287222	1.993828	1.747537	1.828525	-0.3227873	2.542934	-0.1240601	1.889067	1.809921	1.129718
CTRL	1.477297	1.138199	0.7041634	0.7439985	0.816522	1.143211	1.014018	1.618147	1.708325	0.9409797	2.286804	1.023724	1.14117	0.9179168	2.140543	0.7094557	2.197344	0.8830133	1.043577	1.169346	1.855965	1.152297	1.155519	0.7244525	2.669527	4.129323	1.470375	0.7193015	1.929458	2.481927	1.500873	0.9705514	-0.137809	-1.294406	-0.6937103	-0.03129193	-1.303546	-1.126861	-0.3821561	-0.208283	-0.9725092	-0.7424758	-1.066363	-0.443231	-1.104634	1.135459	-0.6614369	-1.266062	0.2954635	-0.4685598	0.6680454	0.3753464	-1.104771	0.408549	0.0820444	0.9442098	0.778247
IMPA2	2.946726	6.987665	5.896316	3.255118	7.198941	4.535735	3.33646	4.0942	4.710688	5.511517	7.302285	7.266701	3.596529	5.63804	3.649066	5.891428	3.983184	5.049705	6.239644	5.553299	6.243295	3.181876	4.422043	5.515502	6.496497	6.568413	3.011952	4.633473	5.723402	5.456614	4.323055	3.989431	5.209488	4.646647	4.551286	2.224434	2.182821	2.208946	2.988107	5.320884	2.301395	1.943101	5.444626	2.820532	2.333536	3.050146	2.487278	3.221164	4.506062	6.017736	2.270373	3.441719	3.420434	3.521363	3.421197	3.441012	1.971328
SLC16A3	3.773781	3.889762	3.377001	2.330233	8.40295	2.975184	3.151373	3.789539	5.940647	4.488366	4.583664	4.639465	4.060185	6.272024	7.961035	5.470765	4.806947	5.383647	4.066374	5.1418	5.234313	4.704098	5.902759	4.227268	5.987381	5.332242	4.107995	3.733227	6.799216	5.979157	4.258618	3.495869	4.33292	5.939235	3.374782	2.030903	1.603324	0.6780871	2.211865	6.110062	3.983573	1.084903	7.423424	3.384911	1.32233	3.288179	1.225265	2.398856	5.442273	6.301038	1.466936	1.533351	1.790767	2.257895	3.479282	4.120263	2.051532
TM4SF5	7.253055	1.757901	1.300383	6.264621	5.736579	9.184502	8.326678	5.260852	0.8094841	8.194033	1.203941	0.3511101	11.06899	0.09352322	1.767697	3.018825	7.393696	10.38311	4.093762	1.92859	6.864896	8.364902	3.91351	3.555661	4.637651	11.41433	0.1399937	8.987917	0.4998809	4.305556	9.80903	5.319771	6.463768	2.204235	5.702085	-1.256858	-0.8269281	0.3404657	-1.014388	4.975648	-1.299297	1.734351	5.262203	0.6312399	2.976818	3.479056	4.020524	1.538053	-0.5986208	-0.09236871	1.501794	-0.0542709	7.115725	6.786334	-1.091116	5.369635	-1.244388
IL22RA1	6.003398	3.978222	0.6757412	-0.06178353	0.9246814	2.45233	4.087542	-0.525247	-0.1304735	0.6391163	1.241526	2.679106	1.515755	1.717447	0.695008	2.664451	6.524885	3.603861	3.633046	2.090589	0.8946393	6.047408	1.130495	3.150173	-0.0927108	4.786847	1.036352	3.752419	-0.4110193	3.111236	6.979419	-0.2327907	-0.08442911	-0.6105341	0.1988624	-0.9685442	-1.303546	0.4756791	1.255658	0.1584785	1.427875	-1.163543	1.352565	-0.8118279	-1.088728	-1.387117	-0.4614395	-0.9297973	-1.245147	-0.7618261	-0.619773	-1.120324	-1.150049	-1.125588	-1.349628	-0.820041	-1.157372
COL8A1	1.45067	2.837582	1.448932	1.258802	1.933029	3.730318	1.8868	1.708735	3.386112	1.123511	3.858422	1.034623	1.8666	2.866207	2.895223	4.668434	5.919874	0.6319131	1.864049	2.936779	1.936533	3.885269	2.447308	0.4094683	5.446814	0.5195905	2.212772	1.717802	3.634156	2.720486	2.229335	1.410545	3.363582	5.489247	5.248971	4.066188	4.091152	5.572174	5.524466	3.964151	4.190976	3.508324	6.311511	5.175241	3.214417	5.129141	4.242058	4.77925	5.624023	3.923421	5.900911	4.552242	4.612583	4.268057	6.795671	5.08202	5.089415
PLA1A	4.461945	1.840491	1.28884	4.103084	4.091602	2.178192	3.547196	3.194221	0.02401351	3.944101	2.178158	0.3819982	1.333103	0.2309282	3.881175	1.56914	3.737903	6.66433	1.996175	1.998782	4.302913	4.204424	3.695444	3.450503	1.37879	0.3184569	0.3040038	6.492836	3.594024	2.48245	3.360639	4.469394	4.317616	2.901743	4.429021	2.523755	2.236789	0.9158553	1.783578	3.338253	-0.1136181	4.171188	3.885969	1.591102	4.028163	2.56083	3.967028	1.57899	4.735576	3.62214	3.864832	3.315898	3.923231	2.651923	-1.424859	3.239589	0.4619648
SCD5	3.795905	3.485661	4.70754	1.968395	2.711146	3.687101	5.511003	1.835074	3.24964	3.008952	4.219247	6.248892	2.049854	3.668556	3.407893	4.9867	2.9591	3.364342	2.280746	4.300799	1.34884	1.946522	4.605822	4.566954	5.729353	1.944268	4.150455	1.891778	3.001533	3.273595	4.566117	3.391674	5.355336	4.066102	4.604255	7.554392	6.189737	5.759064	5.637352	4.828754	3.500207	4.296273	4.441709	5.051785	4.530183	4.658193	3.665213	4.899427	5.090993	3.322274	4.397092	5.177382	4.927922	2.280661	5.666298	4.814598	8.376431
PDGFC	1.673932	2.150241	0.928097	0.2557609	2.619318	2.453819	0.6225587	0.4218963	5.169102	1.003666	2.878569	2.758612	1.455975	4.898078	4.240939	3.431153	3.687787	0.9914355	1.173272	5.27367	1.351044	2.086846	1.625076	-0.4597302	5.905189	2.784321	1.612745	1.202836	2.295177	3.177871	1.896126	1.246653	4.976757	3.492608	5.137226	2.450452	2.942267	1.469494	1.319892	2.571004	2.051685	4.120865	4.711823	1.989181	1.666239	3.374736	-0.1667907	0.9250671	4.381856	2.351649	1.606621	1.838222	2.539645	2.649582	6.18132	0.9252206	0.9013638
TMEM181	3.969467	4.401668	4.959436	4.131936	3.298863	4.025611	4.531139	3.96627	3.793437	3.756121	4.576191	5.817625	4.401851	4.079714	3.05705	4.697354	3.96268	2.633185	4.937394	5.151004	4.43823	3.884085	4.122137	5.199146	3.568612	3.946081	4.846337	3.749653	4.795572	3.792503	5.328354	4.277501	4.496408	4.053491	4.308799	5.698763	6.05735	4.406212	3.416932	4.254883	4.896556	5.342613	4.711742	3.320232	4.001094	3.831252	4.61936	4.276517	4.294504	4.759099	4.193626	5.290345	4.231568	4.585089	4.791081	3.608832	5.561124
EGFR	1.128535	1.666441	1.491502	1.340619	3.770342	0.4187279	3.161424	1.333823	1.10283	0.4119163	4.055673	1.09855	3.304005	-0.08715883	3.486844	1.467112	2.249321	1.026307	2.188922	0.5690797	1.401268	1.569389	0.6628263	1.256794	2.231795	1.487415	0.3311398	1.605408	5.736715	2.655858	1.532175	0.9148426	4.486887	5.402652	2.908066	1.056351	2.659547	0.7975546	2.007482	5.255366	0.7878911	4.337931	4.363638	0.5158184	1.157141	4.42471	0.752597	0.9591895	6.048005	6.081195	1.248222	5.309758	0.6754077	1.462977	4.491913	1.26416	1.133871
A1CF	4.019269	1.39627	-0.08780068	3.726176	3.028729	4.360606	4.285259	3.896196	-0.01966633	3.962134	0.3577825	0.01192589	4.731871	-0.3509385	0.2548828	0.4358575	3.47196	3.161933	2.762552	0.06730821	3.20271	3.317552	3.040375	-0.5107077	0.1675274	3.811076	0.1809431	3.848687	4.7096	2.144706	0.7141838	3.622821	4.083824	2.851221	5.613849	4.473304	4.199274	6.248242	5.953115	4.808033	-0.915332	5.819692	3.071554	5.268699	6.340851	5.334324	5.781728	5.857125	4.007245	4.739593	6.038402	-0.06561176	5.328608	6.645602	-0.7391118	5.231795	-0.6332693
ADM	3.496696	1.976648	2.86345	2.581258	8.053581	4.123548	5.615774	4.774237	0.8532415	2.917246	4.20676	3.388659	3.391962	5.410972	4.272956	4.06804	3.999356	6.408693	3.288736	3.358369	6.107277	5.185913	2.963941	5.181299	5.640735	3.738525	-0.2297492	5.244322	8.027416	5.497327	3.649706	2.222632	2.974587	6.980444	2.547625	2.695085	-0.3708873	2.656517	2.324362	6.415009	2.370563	1.040563	7.481107	2.40875	1.244552	3.495235	2.494159	1.839452	5.945718	6.199526	1.165287	1.364524	1.17508	2.153734	3.777396	4.000403	1.435138
FCGR1A	2.141151	3.346784	3.692624	1.789264	2.924918	2.569147	1.697191	0.5868863	3.381496	5.78976	4.824262	0.949853	1.713859	4.79768	9.037174	3.581746	6.814748	1.468931	3.046639	6.50489	4.226983	2.748186	2.899465	1.640187	5.688745	3.077455	2.42074	2.744388	4.103848	5.829421	1.637799	2.134126	2.96215	2.592839	4.885578	2.092739	0.635281	0.4575344	1.445552	1.795571	1.007127	1.993056	3.116083	1.342397	0.0314621	1.900201	1.340276	-0.07055896	2.134801	1.039006	1.768495	-0.5854706	0.4113108	2.757535	1.672812	-0.1906636	2.318041
MIA2	6.88338	4.576069	4.5617	5.863544	5.987138	6.39262	6.763399	6.914584	3.988142	7.243995	4.927122	4.52401	6.765385	4.508866	4.119173	3.989028	5.05951	6.448408	5.520452	4.540874	5.046157	6.498324	3.960832	5.785498	4.428459	6.843616	4.792601	6.769534	6.146746	4.843819	5.817717	3.680828	7.056385	5.690909	7.362973	6.8513	7.685477	8.198496	6.815808	7.082375	5.291169	7.06536	6.564448	7.224887	7.532038	6.09415	8.098528	7.139169	5.996301	6.686705	7.263873	6.925151	6.926789	7.085052	4.985888	7.493541	5.835905
VEGFC	1.694202	2.357309	2.131611	1.483494	2.728259	3.101038	3.943946	3.986267	1.089266	2.457126	1.930972	1.921604	1.969031	1.168987	5.594362	1.590168	3.568904	2.893595	1.792349	1.98336	1.141765	2.519253	1.767488	0.7861192	2.839347	1.690114	0.9773685	3.134694	2.686204	2.258285	2.437735	1.938702	2.817569	4.595435	2.99214	1.241712	2.878207	5.342003	1.098579	3.944755	1.29399	4.255168	4.151768	3.747475	3.998111	2.861392	6.375059	3.519183	2.310972	3.865123	2.803703	5.248241	4.497392	5.24902	1.430368	2.144952	0.8136963
ROBO3	1.709356	2.345351	5.401837	1.6878	2.186643	1.529557	0.7844946	2.816169	2.182548	2.269792	3.89531	1.866438	3.254458	2.990177	4.159417	3.797524	5.137321	1.532357	1.550868	5.97986	2.942062	3.450325	3.072406	2.90291	6.551026	4.007766	5.710311	1.635955	1.886407	3.945695	4.287988	4.586497	0.1860175	0.6601592	0.7513733	0.2560684	0.7129886	0.2265672	0.2489163	-0.3901424	1.228999	1.252825	2.284849	1.901919	0.2875799	1.806038	-0.3340469	0.15453	0.4653695	0.4844319	0.5257943	0.581691	0.4587521	0.4782019	2.081301	0.4220227	-0.1164382
ABI3BP	2.645568	2.325192	1.647378	1.262359	3.366226	2.793849	2.502899	2.871885	2.136117	2.563185	3.781354	1.262918	0.7993358	3.263124	5.773074	2.786515	5.541933	0.7351329	2.023939	1.326412	2.989497	3.446246	2.017915	1.637475	3.08239	1.90106	3.213123	2.267785	3.353304	4.580328	1.66532	0.9236829	3.058912	4.827418	5.188073	3.670284	3.671441	5.787541	5.642155	4.453959	3.790486	1.58401	4.385911	5.263233	4.419352	6.400333	4.476141	4.299367	5.266294	3.684347	4.802145	3.125257	5.501846	2.649252	6.13609	5.200346	4.399039
TMPRSS15	-0.5702721	-0.1241986	-0.01255159	0.3255576	-0.4764572	0.04740311	0.729031	0.22427	-0.185106	-0.7322554	-0.2744149	0.003884487	-0.145803	-0.4388981	0.119365	-0.1579803	-0.0295294	0.5059812	1.474212	-0.262891	-0.005782677	-0.3315653	2.08629	-0.5946718	-0.2995626	7.64394	-0.5439914	-0.3906356	-0.5144482	-0.1300105	-0.1355315	1.532556	-1.314543	1.241308	-0.009395341	-0.3458436	0.8006507	0.3559481	1.917646	0.0237974	0.4760226	0.4777415	-0.180771	0.04065302	-0.4683721	-0.3475446	0.9695366	1.989767	2.322538	1.492463	0.5559559	-0.6670874	1.367956	-0.7546211	1.098583	0.2746528	0.9353283
